lint	rust_path	line	message	classification	eden_symbol_occurrences	eden_counterparts	note
unused_mut	src/core/src/file_sys/fs_path.rs	505	variable does not need to be mutable	RUST_HYGIENE		core/file_sys/fs_path.h;core/file_sys/fs_path_utility.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/file_sys/fs_path_utility.rs	1188	unused variable: `path_len`	CONFIRMED_PARITY_DEBT	path_len:2	core/file_sys/fs_path_utility.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/core/src/file_sys/fs_path_utility.rs	1245	variable `relative_len` is assigned to, but never used	CONFIRMED_PARITY_DEBT	relative_len:8	core/file_sys/fs_path_utility.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/core/src/file_sys/fs_path_utility.rs	1274	unused variable: `orig_src`	PORT_DEBT_OR_RENAMED	orig_src:0	core/file_sys/fs_path_utility.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_assignments	src/core/src/file_sys/fs_path_utility.rs	1192	value assigned to `src_offset` is never read	PORT_DEBT_OR_RENAMED	src_offset:0	core/file_sys/fs_path_utility.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_assignments	src/core/src/file_sys/fs_path_utility.rs	1257	value assigned to `relative_len` is never read	CONFIRMED_PARITY_DEBT	relative_len:8	core/file_sys/fs_path_utility.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_variables	src/core/src/file_sys/fsmitm_romfsbuild.rs	339	unused variable: `parent_idx`	PORT_DEBT_OR_RENAMED	parent_idx:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/core/src/file_sys/fsmitm_romfsbuild.rs	366	unused variable: `parent_idx`	PORT_DEBT_OR_RENAMED	parent_idx:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_variables	src/core/src/file_sys/fsmitm_romfsbuild.rs	440	unused variable: `dir_t_size`	PORT_DEBT_OR_RENAMED	dir_t_size:0	core/file_sys/fsmitm_romfsbuild.cpp;core/file_sys/fsmitm_romfsbuild.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_assignments	src/core/src/file_sys/ips_layer.rs	376	value assigned to `end_idx` is never read	PORT_DEBT_OR_RENAMED	end_idx:0	core/file_sys/ips_layer.cpp;core/file_sys/ips_layer.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_mut	src/core/src/file_sys/kernel_executable.rs	373	variable does not need to be mutable	RUST_HYGIENE		core/file_sys/kernel_executable.cpp;core/file_sys/kernel_executable.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/file_sys/vfs/vfs_real.rs	191	unused variable: `path`	CONFIRMED_PARITY_DEBT	path:101	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_mut	src/core/src/file_sys/fssystem/bucket_tree.rs	629	variable does not need to be mutable	RUST_HYGIENE		core/file_sys/fssystem/fssystem_bucket_tree.cpp;core/file_sys/fssystem/fssystem_bucket_tree.h;core/file_sys/fssystem/fssystem_bucket_tree_template_impl.h;core/file_sys/fssystem/fssystem_bucket_tree_utils.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/core/src/file_sys/fssystem/hierarchical_integrity_verification_storage.rs	210	unused variable: `top_verify`	PORT_DEBT_OR_RENAMED	top_verify:0	core/file_sys/fssystem/fssystem_hierarchical_integrity_verification_storage.cpp;core/file_sys/fssystem/fssystem_hierarchical_integrity_verification_storage.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
unused_mut	src/core/src/crypto/ctr_encryption_layer.rs	70	variable does not need to be mutable	RUST_HYGIENE		core/crypto/ctr_encryption_layer.cpp;core/crypto/ctr_encryption_layer.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unreachable_patterns	src/core/src/internal_network/sockets.rs	129	unreachable pattern	PLATFORM_ALIAS		core/internal_network/sockets.h	EAGAIN and EWOULDBLOCK are equal on this Linux target; Eden switches on EAGAIN.
dead_code	src/core/src/device_memory_manager.rs	64	field `free_entries` is never read	CONFIRMED_PARITY_DEBT	free_entries:6	core/device_memory_manager.h;core/device_memory_manager.inc	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/device_memory_manager.rs	69	methods `register`, `register_chained`, `unregister`, `release_entry`, `register_impl`, and `get_new_entry` are never used	CONFIRMED_PARITY_DEBT	register:4,register_chained:0,unregister:2,release_entry:2,register_impl:0,get_new_entry:2	core/device_memory_manager.h;core/device_memory_manager.inc	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/device_memory_manager.rs	236	field `mapping_guard` is never read	CONFIRMED_PARITY_DEBT	mapping_guard:5	core/device_memory_manager.h;core/device_memory_manager.inc	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/device_memory_manager.rs	276	associated items `PHYSICAL_MIN_BITS`, `PHYSICAL_ADDRESS_BASE`, `GUEST_AS_SIZE`, `GUEST_MASK`, and `extract_cpu_backing` are never used	CONFIRMED_PARITY_DEBT	PHYSICAL_MIN_BITS:3,PHYSICAL_ADDRESS_BASE:1,GUEST_AS_SIZE:2,GUEST_MASK:2,extract_cpu_backing:3	core/device_memory_manager.h;core/device_memory_manager.inc	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/arm/dynarmic/arm_dynarmic_32.rs	2478	method `trace_read_code_word` is never used	PORT_DEBT_OR_RENAMED	trace_read_code_word:0	core/arm/dynarmic/arm_dynarmic_32.cpp;core/arm/dynarmic/arm_dynarmic_32.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/arm/dynarmic/arm_dynarmic_64.rs	731	fields `tpidrro_el0` and `tpidr_el0` are never read	UPSTREAM_DORMANT_STATE	tpidrro_el0:1,tpidr_el0:1	core/arm/dynarmic/arm_dynarmic_64.cpp;core/arm/dynarmic/arm_dynarmic_64.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/core/src/arm/dynarmic/arm_dynarmic_64.rs	2202	fields `exclusive_monitor` and `core_index` are never read	CONFIRMED_PARITY_DEBT	exclusive_monitor:3,core_index:3	core/arm/dynarmic/arm_dynarmic_64.cpp;core/arm/dynarmic/arm_dynarmic_64.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/arm/dynarmic/dynarmic_cp15.rs	39	field `dummy_value` is never read	CONFIRMED_PARITY_DEBT	dummy_value:2	core/arm/dynarmic/dynarmic_cp15.cpp;core/arm/dynarmic/dynarmic_cp15.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/arm/nce/arm_nce.rs	259	constant `RETURN_TO_RUN_CODE_SIGNAL` is never used	PLATFORM_DEFERRED	RETURN_TO_RUN_CODE_SIGNAL:0	core/arm/nce/arm_nce.cpp;core/arm/nce/arm_nce.h;core/arm/nce/arm_nce_asm_definitions.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/arm_nce.rs	264	constant `BREAK_FROM_RUN_CODE_SIGNAL` is never used	PLATFORM_DEFERRED	BREAK_FROM_RUN_CODE_SIGNAL:4	core/arm/nce/arm_nce.cpp;core/arm/nce/arm_nce.h;core/arm/nce/arm_nce_asm_definitions.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/arm_nce.rs	269	constant `GUEST_ALIGNMENT_FAULT_SIGNAL` is never used	PLATFORM_DEFERRED	GUEST_ALIGNMENT_FAULT_SIGNAL:3	core/arm/nce/arm_nce.cpp;core/arm/nce/arm_nce.h;core/arm/nce/arm_nce_asm_definitions.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/arm_nce.rs	274	constant `GUEST_ACCESS_FAULT_SIGNAL` is never used	PLATFORM_DEFERRED	GUEST_ACCESS_FAULT_SIGNAL:3	core/arm/nce/arm_nce.cpp;core/arm/nce/arm_nce.h;core/arm/nce/arm_nce_asm_definitions.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/patcher.rs	63	fields `patch_offset` and `module_offset` are never read	PLATFORM_DEFERRED	patch_offset:22,module_offset:23	core/arm/nce/patcher.cpp;core/arm/nce/patcher.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/patcher.rs	74	fields `patch_offset` and `module_offset` are never read	PLATFORM_DEFERRED	patch_offset:22,module_offset:23	core/arm/nce/patcher.cpp;core/arm/nce/patcher.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/arm/nce/patcher.rs	83	fields `trampolines` and `write_module_pc_relocations` are never read	PLATFORM_DEFERRED	trampolines:1,write_module_pc_relocations:0	core/arm/nce/patcher.cpp;core/arm/nce/patcher.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/core/src/memory/cheat_engine.rs	17	constant `CHEAT_ENGINE_NS` is never used	CONFIRMED_PARITY_DEBT	CHEAT_ENGINE_NS:3	core/memory/cheat_engine.cpp;core/memory/cheat_engine.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_light_condition_variable.rs	19	field `m_kernel` is never read	CONFIRMED_PARITY_DEBT	m_kernel:8	core/hle/kernel/k_light_condition_variable.cpp;core/hle/kernel/k_light_condition_variable.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_memory_block_manager.rs	37	method `coalesce_for_update` is never used	CONFIRMED_PARITY_DEBT	coalesce_for_update:6	core/hle/kernel/k_memory_block_manager.cpp;core/hle/kernel/k_memory_block_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_memory_manager.rs	74	methods `get_pool` and `get_size` are never used	CONFIRMED_PARITY_DEBT	get_pool:10,get_size:11	core/hle/kernel/k_memory_manager.cpp;core/hle/kernel/k_memory_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_memory_manager.rs	269	method `get_manager_mut` is never used	PORT_DEBT_OR_RENAMED	get_manager_mut:0	core/hle/kernel/k_memory_manager.cpp;core/hle/kernel/k_memory_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_page_table_base.rs	395	method `clear_fresh_backing_region` is never used	PORT_DEBT_OR_RENAMED	clear_fresh_backing_region:0	core/hle/kernel/k_page_table_base.cpp;core/hle/kernel/k_page_table_base.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_resource_limit.rs	26	constant `DEFAULT_TIMEOUT` is never used	CONFIRMED_PARITY_DEBT	DEFAULT_TIMEOUT:2	core/hle/kernel/k_resource_limit.cpp;core/hle/kernel/k_resource_limit.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_resource_limit.rs	34	field `m_waiter_count` is never read	CONFIRMED_PARITY_DEBT	m_waiter_count:4	core/hle/kernel/k_resource_limit.cpp;core/hle/kernel/k_resource_limit.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/k_system_resource.rs	100	fields `page_table_manager` and `page_table_heap` are never read	PORT_DEBT_OR_RENAMED	page_table_manager:0,page_table_heap:0	core/hle/kernel/k_system_resource.cpp;core/hle/kernel/k_system_resource.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_scheduler.rs	937	associated items `unlock_thread_context_for_runtime` and `schedule_impl_cooperative` are never used	PORT_DEBT_OR_RENAMED	unlock_thread_context_for_runtime:0,schedule_impl_cooperative:0	core/hle/kernel/k_scheduler.cpp;core/hle/kernel/k_scheduler.h;core/hle/kernel/k_scheduler_lock.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_thread.rs	700	method `clear_wait_synchronization` is never used	PORT_DEBT_OR_RENAMED	clear_wait_synchronization:0	core/hle/kernel/k_thread.cpp;core/hle/kernel/k_thread.h;core/hle/kernel/k_thread_local_page.cpp;core/hle/kernel/k_thread_local_page.h;core/hle/kernel/k_thread_queue.cpp;core/hle/kernel/k_thread_queue.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_condition_variable.rs	213	function `deadline_from_timeout_tick` is never used	PORT_DEBT_OR_RENAMED	deadline_from_timeout_tick:0	core/hle/kernel/k_condition_variable.cpp;core/hle/kernel/k_condition_variable.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/k_hardware_timer.rs	55	method `resolve_task_target` is never used	PORT_DEBT_OR_RENAMED	resolve_task_target:0	core/hle/kernel/k_hardware_timer.cpp;core/hle/kernel/k_hardware_timer.h;core/hle/kernel/k_hardware_timer_base.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/kernel/kernel.rs	1802	constant `BLOCK_INFO_SLAB_HEAP_SIZE` is never used	CONFIRMED_PARITY_DEBT	BLOCK_INFO_SLAB_HEAP_SIZE:2	core/hle/kernel/kernel.cpp;core/hle/kernel/kernel.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/kernel.rs	1803	constant `RESERVED_DYNAMIC_PAGE_COUNT` is never used	CONFIRMED_PARITY_DEBT	RESERVED_DYNAMIC_PAGE_COUNT:3	core/hle/kernel/kernel.cpp;core/hle/kernel/kernel.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/kernel/physical_core.rs	55	field `m_is_single_core` is never read	CONFIRMED_PARITY_DEBT	m_is_single_core:3	core/hle/kernel/physical_core.cpp;core/hle/kernel/physical_core.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ipc_helpers.rs	34	fields `normal_params_size`, `num_handles_to_copy`, `num_objects_to_move`, and `data_payload_index` are never read	CONFIRMED_PARITY_DEBT	normal_params_size:7,num_handles_to_copy:8,num_objects_to_move:6,data_payload_index:2	core/hle/service/ipc_helpers.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/server_manager.rs	272	method `thread_name` is never used	CONFIRMED_PARITY_DEBT	thread_name:2	core/hle/service/server_manager.cpp;core/hle/service/server_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_cabinet.rs	90	field `is_complete` is never read	CONFIRMED_PARITY_DEBT	is_complete:4	core/hle/service/am/frontend/applet_cabinet.cpp;core/hle/service/am/frontend/applet_cabinet.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_error.rs	21	fields `complete` and `mode` are never read	CONFIRMED_PARITY_DEBT	complete:4,mode:13	core/hle/service/am/frontend/applet_error.cpp;core/hle/service/am/frontend/applet_error.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_general.rs	21	fields `complete`, `successful`, and `auth_type` are never read	CONFIRMED_PARITY_DEBT	complete:6,successful:3,auth_type:0	core/hle/service/am/frontend/applet_general.cpp;core/hle/service/am/frontend/applet_general.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_general.rs	46	fields `complete` and `mode` are never read	CONFIRMED_PARITY_DEBT	complete:6,mode:5	core/hle/service/am/frontend/applet_general.cpp;core/hle/service/am/frontend/applet_general.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_general.rs	61	field `id` is never read	CONFIRMED_PARITY_DEBT	id:5	core/hle/service/am/frontend/applet_general.cpp;core/hle/service/am/frontend/applet_general.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_profile_select.rs	8	field `complete` is never read	CONFIRMED_PARITY_DEBT	complete:3	core/hle/service/am/frontend/applet_profile_select.cpp;core/hle/service/am/frontend/applet_profile_select.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_software_keyboard.rs	85	field `system` is never read	CONFIRMED_PARITY_DEBT	system:25	core/hle/service/am/frontend/applet_software_keyboard.cpp;core/hle/service/am/frontend/applet_software_keyboard.h;core/hle/service/am/frontend/applet_software_keyboard_types.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/frontend/applet_web_browser.rs	8	field `complete` is never read	CONFIRMED_PARITY_DEBT	complete:3	core/hle/service/am/frontend/applet_web_browser.cpp;core/hle/service/am/frontend/applet_web_browser.h;core/hle/service/am/frontend/applet_web_browser_types.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/service/application_accessor.rs	42	field `window_system` is never read	CONFIRMED_PARITY_DEBT	window_system:8	core/hle/service/am/service/application_accessor.cpp;core/hle/service/am/service/application_accessor.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/service/application_creator.rs	19	field `window_system` is never read	CONFIRMED_PARITY_DEBT	window_system:12	core/hle/service/am/service/application_creator.cpp;core/hle/service/am/service/application_creator.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/service/home_menu_functions.rs	31	field `applet` is never read	CONFIRMED_PARITY_DEBT	applet:7	core/hle/service/am/service/home_menu_functions.cpp;core/hle/service/am/service/home_menu_functions.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/service/lock_accessor.rs	24	fields `event_object_id` and `readable_event` are never read	PORT_DEBT_OR_RENAMED	event_object_id:0,readable_event:0	core/hle/service/am/service/lock_accessor.cpp;core/hle/service/am/service/lock_accessor.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/am/service/self_controller.rs	59	field `process` is never read	CONFIRMED_PARITY_DEBT	process:6	core/hle/service/am/service/self_controller.cpp;core/hle/service/am/service/self_controller.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/am/service/storage.rs	25	field `system` is never read	CONFIRMED_PARITY_DEBT	system:22	core/hle/service/am/service/storage.cpp;core/hle/service/am/service/storage.h;core/hle/service/am/service/storage_accessor.cpp;core/hle/service/am/service/storage_accessor.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/aoc/purchase_event_manager.rs	33	fields `service_context` and `purchased_event_handle` are never read	OWNERSHIP_ANCHOR	service_context:5,purchased_event_handle:0	core/hle/service/aoc/purchase_event_manager.cpp;core/hle/service/aoc/purchase_event_manager.h	ServiceContext Drop owns event/process cleanup even without an explicit field read.
dead_code	src/core/src/hle/service/apm/apm_interface.rs	180	field `module` is never read	CONFIRMED_PARITY_DEBT	module:4	core/hle/service/apm/apm_interface.cpp;core/hle/service/apm/apm_interface.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/audio/audio_in.rs	41	field `buffer_readable_event` is never read	PORT_DEBT_OR_RENAMED	buffer_readable_event:0	core/hle/service/audio/audio_in.cpp;core/hle/service/audio/audio_in.h;core/hle/service/audio/audio_in_manager.cpp;core/hle/service/audio/audio_in_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/audio/audio_out.rs	40	field `buffer_readable_event` is never read	PORT_DEBT_OR_RENAMED	buffer_readable_event:0	core/hle/service/audio/audio_out.cpp;core/hle/service/audio/audio_out.h;core/hle/service/audio/audio_out_manager.cpp;core/hle/service/audio/audio_out_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/audio/audio_renderer.rs	38	field `rendered_readable_event` is never read	PORT_DEBT_OR_RENAMED	rendered_readable_event:0	core/hle/service/audio/audio_renderer.cpp;core/hle/service/audio/audio_renderer.h;core/hle/service/audio/audio_renderer_manager.cpp;core/hle/service/audio/audio_renderer_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/btm/btm_system_core.rs	25	fields `service_context`, `radio_event`, and `audio_device_connection_event` are never read	OWNERSHIP_ANCHOR	service_context:7,radio_event:5,audio_device_connection_event:5	core/hle/service/btm/btm_system_core.cpp;core/hle/service/btm/btm_system_core.h	ServiceContext Drop owns event/process cleanup even without an explicit field read.
dead_code	src/core/src/hle/service/btm/btm_user_core.rs	27	field `service_context` is never read	OWNERSHIP_ANCHOR	service_context:11	core/hle/service/btm/btm_user_core.cpp;core/hle/service/btm/btm_user_core.h	ServiceContext Drop owns event/process cleanup even without an explicit field read.
dead_code	src/core/src/hle/service/caps/caps_c.rs	46	field `manager` is never read	CONFIRMED_PARITY_DEBT	manager:2	core/hle/service/caps/caps_c.cpp;core/hle/service/caps/caps_c.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/caps/caps_manager.rs	16	constant `NAND_ALBUM_FILE_LIMIT` is never used	PORT_DEBT_OR_RENAMED	NAND_ALBUM_FILE_LIMIT:1	core/hle/service/caps/caps_manager.cpp;core/hle/service/caps/caps_manager.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/filesystem/fsp/fsp_srv.rs	162	associated function `make_empty_filesystem` is never used	PORT_DEBT_OR_RENAMED	make_empty_filesystem:0	core/hle/service/filesystem/fsp/fsp_srv.cpp;core/hle/service/filesystem/fsp/fsp_srv.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/friend/friend.rs	96	field `service_context` is never read	OWNERSHIP_ANCHOR	service_context:10	core/hle/service/friend/friend.cpp;core/hle/service/friend/friend.h;core/hle/service/friend/friend_interface.cpp;core/hle/service/friend/friend_interface.h	ServiceContext Drop owns event/process cleanup even without an explicit field read.
dead_code	src/core/src/hle/service/friend/friend.rs	480	fields `uuid` and `service_context` are never read	OWNERSHIP_ANCHOR	uuid:40,service_context:10	core/hle/service/friend/friend.cpp;core/hle/service/friend/friend.h;core/hle/service/friend/friend_interface.cpp;core/hle/service/friend/friend_interface.h	ServiceContext Drop owns event/process cleanup even without an explicit field read.
dead_code	src/core/src/hle/service/friend/friend_interface.rs	30	fields `system` and `module` are never read	CONFIRMED_PARITY_DEBT	system:5,module:6	core/hle/service/friend/friend_interface.cpp;core/hle/service/friend/friend_interface.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/glue/time/alarm_worker.rs	25	field `closest_alarm_event` is never read	PORT_DEBT_OR_RENAMED	closest_alarm_event:0	core/hle/service/glue/time/alarm_worker.cpp;core/hle/service/glue/time/alarm_worker.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/glue/time/static.rs	49	fields `file_timestamp_worker` and `time_zone_binary` are never read	CONFIRMED_PARITY_DEBT	file_timestamp_worker:3,time_zone_binary:1	core/hle/service/glue/time/static.cpp;core/hle/service/glue/time/static.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/glue/time/time_zone.rs	60	field `system` is never read	CONFIRMED_PARITY_DEBT	system:17	core/hle/service/glue/time/time_zone.cpp;core/hle/service/glue/time/time_zone.h;core/hle/service/glue/time/time_zone_binary.cpp;core/hle/service/glue/time/time_zone_binary.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/glue/time/worker.rs	35	fields `ig_report_network_clock_context_set`, `report_network_clock_context`, `ig_report_ephemeral_clock_context_set`, and `report_ephemeral_clock_context` are never read	PORT_DEBT_OR_RENAMED	ig_report_network_clock_context_set:0,report_network_clock_context:0,ig_report_ephemeral_clock_context_set:0,report_ephemeral_clock_context:0	core/hle/service/glue/time/alarm_worker.cpp;core/hle/service/glue/time/alarm_worker.h;core/hle/service/glue/time/file_timestamp_worker.cpp;core/hle/service/glue/time/file_timestamp_worker.h;core/hle/service/glue/time/worker.cpp;core/hle/service/glue/time/worker.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/hid/hid_debug_server.rs	17	fields `resource_manager` and `firmware_settings` are never read	CONFIRMED_PARITY_DEBT	resource_manager:11,firmware_settings:8	core/hle/service/hid/hid_debug_server.cpp;core/hle/service/hid/hid_debug_server.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/jit/jit.rs	26	multiple fields are never read	PORT_DEBT_OR_RENAMED		core/hle/service/jit/jit.cpp;core/hle/service/jit/jit.h;core/hle/service/jit/jit_code_memory.cpp;core/hle/service/jit/jit_code_memory.h;core/hle/service/jit/jit_context.cpp;core/hle/service/jit/jit_context.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/ldn/lan_discovery.rs	49	fields `packet_mutex`, `node_changes`, `node_last_states`, `scan_results`, `node_info`, and `host_ip` are never read	CONFIRMED_PARITY_DEBT	packet_mutex:13,node_changes:6,node_last_states:4,scan_results:4,node_info:20,host_ip:6	core/hle/service/ldn/lan_discovery.cpp;core/hle/service/ldn/lan_discovery.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ldn/lan_discovery.rs	64	method `init_node_state_change` is never used	CONFIRMED_PARITY_DEBT	init_node_state_change:4	core/hle/service/ldn/lan_discovery.cpp;core/hle/service/ldn/lan_discovery.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ldn/monitor_service.rs	29	field `state` is never read	CONFIRMED_PARITY_DEBT	state:6	core/hle/service/ldn/monitor_service.cpp;core/hle/service/ldn/monitor_service.h;core/hle/service/ldn/sf_monitor_service.cpp;core/hle/service/ldn/sf_monitor_service.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
